0 0 0
0.20202 0 -0.235283
0.40404 0 -0.157951
0.606061 0 0.109929
0.808081 0 0.190807
1.0101 0 -0.0115477
1.21212 0 -0.180803
1.41414 0 -0.0485038
1.61616 0 0.21172
1.81818 0 0.224466
2.0202 0 -0.0480502
2.22222 0 -0.238451
2.42424 0 -0.0869396
2.62626 0 0.187762
2.82828 0 0.193446
3.0303 0 -0.0778065
3.23232 0 -0.233694
3.43434 0 -0.0410453
3.63636 0 0.233458
3.83838 0 0.199926
4.0404 0 -0.0877829
4.24242 0 -0.197686
4.44444 0 0.051111
4.64646 0 0.296935
4.84848 0 0.137451
5.05051 0 -0.263399
5.25253 0 -0.360081
5.45455 0 0.00185187
5.65657 0 0.319285
5.85859 0 0.118429
6.06061 0 -0.328488
6.26263 0 -0.326012
6.46465 0 0.234517
6.66667 0 0.601631
6.86869 0 0.15485
7.07071 0 -0.615166
7.27273 0 -0.60928
7.47475 0 0.351835
7.67677 0 1.02298
7.87879 0 0.227487
8.08081 0 -1.32594
8.28283 0 -1.36975
8.48485 0 1.40416
8.68687 0 5.44101
8.88889 0 7.47766
9.09091 0 5.75819
9.29293 0 1.82004
9.49495 0 -1.12082
9.69697 0 -1.35412
9.89899 0 0.0326387
10.101 0 0.868956
10.303 0 0.35015
10.5051 0 -0.522759
10.7071 0 -0.58186
10.9091 0 0.0735568
11.1111 0 0.471654
11.3131 0 0.156081
11.5152 0 -0.323748
11.7172 0 -0.286307
11.9192 0 0.16688
12.1212 0 0.382893
12.3232 0 0.0892013
12.5253 0 -0.278046
12.7273 0 -0.217261
12.9293 0 0.169736
13.1313 0 0.366581
13.3333 0 0.155287
13.5354 0 -0.136797
13.7374 0 -0.131947
13.9394 0 0.0948763
14.1414 0 0.17512
14.3434 0 -0.0143276
14.5455 0 -0.200331
14.7475 0 -0.124185
14.9495 0 0.095496
15.1515 0 0.147707
15.3535 0 -0.0269067
15.5556 0 -0.16385
15.7576 0 -0.0572209
15.9596 0 0.154661
16.1616 0 0.193008
16.3636 0 0.0294336
16.5657 0 -0.0851766
16.7677 0 0.0195756
16.9697 0 0.197539
17.1717 0 0.196613
17.3737 0 0.0105523
17.5758 0 -0.117759
17.7778 0 -0.0338592
17.9798 0 0.126279
18.1818 0 0.141284
18.3838 0 0.0164515
18.5859 0 -0.0339264
18.7879 0 0.101166
18.9899 0 0.266377
19.1919 0 0.251975
19.3939 0 0.0810053
19.596 0 -0.026503
19.798 0 0.0431801
20 0 0.148731
